order_id,so_num,order_due_date,order_created_date,order_ship_date,plant,customer,cust_name,address1,address2,city,state,zip,total_qty,total_sales,order_total_length_ft,order_utilization_pct,order_utilization_grade,order_utilization_credit_ft,order_exceeds_capacity,line_count,order_is_excluded,needs_review,order_status,last_seen_at,closed_at,last_upload_id,order_line_id,line_due_date,item,item_desc,line_qty,line_sales,bin,load_num,sku,unit_length_ft,line_total_length_ft,line_max_stack_height,stack_position,line_utilization_pct,line_is_excluded,sku_category,sku_length_with_tongue_ft,sku_max_stack_step_deck,sku_max_stack_flat_bed,assigned_load_ids,assigned_load_statuses,assigned_session_statuses,line_has_blocking_assignment,window_start_date,window_end_date,days_until_due,normalized_zip,origin_plant_lat,origin_plant_lng,dest_lat,dest_lng,origin_to_dest_miles_haversine,ia_state_rate_per_mile,standalone_estimated_cost_single_stop,requires_return_to_origin_lowes_rule,line_eligible_for_optimizer_now
5419,12601726,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,6910 69TH LN NORTH,763-477-6009,GREENFIELD,MN,55373,4,4885.0,14.0,22.5,F,11.9,0,3,0,0,OPEN,2026-02-12T22:59:23,,18,11754,2026-02-21,5X8SPM2K,5X8SP HIGH SIDE MESH TRAILER,2,1910.0,USA,,5X8SP,7.0,7.0,5,1,13.20754716981132,0,USA,7.0,6,5,"458,568",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,55373,41.55944,-95.9025,45.08779,-93.72282,267.26,3.2,910.24,0,0
5419,12601726,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,6910 69TH LN NORTH,763-477-6009,GREENFIELD,MN,55373,4,4885.0,14.0,22.5,F,11.9,0,3,0,0,OPEN,2026-02-12T22:59:23,,18,11760,2026-02-21,5X8GWE2K,5X8 GATE WOOD FLOOR TRAILER-2K,1,880.0,USA,,5X8GW2K,7.0,7.0,5,1,13.20754716981132,0,USA,7.0,6,5,"458,568",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,55373,41.55944,-95.9025,45.08779,-93.72282,267.26,3.2,910.24,0,0
5419,12601726,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,6910 69TH LN NORTH,763-477-6009,GREENFIELD,MN,55373,4,4885.0,14.0,22.5,F,11.9,0,3,0,0,OPEN,2026-02-12T22:59:23,,18,11848,2026-02-21,6X11SF3K,6X11SF WOOD FLOOR TRAILER-3K,1,2095.0,USA,,6X10GW/LEO,14.0,14.0,4,1,26.41509433962264,0,USA,14.0,5,4,"458,568",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,55373,41.55944,-95.9025,45.08779,-93.72282,267.26,3.2,910.24,0,0
5420,12601737,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,1201 SOUTH DIVISION ST,(815)-943-4104,HARVARD,IL,60033,4,5975.0,18.0,28.9,F,15.3,0,4,0,0,OPEN,2026-02-12T22:59:23,,18,11756,2026-02-21,5X8SPM2K,5X8SP HIGH SIDE MESH TRAILER,1,955.0,USA,,5X8SP,7.0,7.0,5,1,13.20754716981132,0,USA,7.0,6,5,"459,594",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,60033,41.55944,-95.9025,42.42333,-88.61104,379.07,2.7,1078.48,0,0
5420,12601737,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,1201 SOUTH DIVISION ST,(815)-943-4104,HARVARD,IL,60033,4,5975.0,18.0,28.9,F,15.3,0,4,0,0,OPEN,2026-02-12T22:59:23,,18,11779,2026-02-21,5X8GWE2K,5X8 GATE WOOD FLOOR TRAILER-2K,1,880.0,USA,,5X8GW2K,7.0,7.0,5,1,13.20754716981132,0,USA,7.0,6,5,"459,594",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,60033,41.55944,-95.9025,42.42333,-88.61104,379.07,2.7,1078.48,0,0
5420,12601737,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,1201 SOUTH DIVISION ST,(815)-943-4104,HARVARD,IL,60033,4,5975.0,18.0,28.9,F,15.3,0,4,0,0,OPEN,2026-02-12T22:59:23,,18,12164,2026-02-21,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1140.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"459,594",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,60033,41.55944,-95.9025,42.42333,-88.61104,379.07,2.7,1078.48,0,0
5420,12601737,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,1201 SOUTH DIVISION ST,(815)-943-4104,HARVARD,IL,60033,4,5975.0,18.0,28.9,F,15.3,0,4,0,0,OPEN,2026-02-12T22:59:23,,18,13189,2026-02-21,6X14SF7K,6X14SF WOOD FLOOR TRAILER-7K,1,3000.0,UTA,,6X14GW1BRK/2BRK / LEO,18.0,18.0,4,1,33.9622641509434,0,UTA,18.0,5,4,"459,594",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,60033,41.55944,-95.9025,42.42333,-88.61104,379.07,2.7,1078.48,0,0
5972,12601784,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,1102 WEST 12TH ST,701-352-0077,GRAFTON,ND,58237,3,5330.0,14.0,18.5,F,9.8,0,2,0,0,OPEN,2026-02-12T22:59:23,,18,13107,2026-02-21,6X11SF3K,6X11SF WOOD FLOOR TRAILER-3K,2,4190.0,USA,,6X10GW/LEO,14.0,14.0,4,1,26.41509433962264,0,USA,14.0,5,4,"463,572",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,58237,41.55944,-95.9025,48.41522,-97.40086,479.32,3.26,1617.57,0,0
5972,12601784,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,1102 WEST 12TH ST,701-352-0077,GRAFTON,ND,58237,3,5330.0,14.0,18.5,F,9.8,0,2,0,0,OPEN,2026-02-12T22:59:23,,18,13745,2026-02-21,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1140.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"463,572",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,58237,41.55944,-95.9025,48.41522,-97.40086,479.32,3.26,1617.57,0,0
6815,12601789,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,612 NEW YORK AVE,(641) 782-2201,CRESTON,IA,50801,3,4835.0,18.0,22.1,F,11.7,0,3,0,0,OPEN,2026-02-12T22:59:23,,18,15363,2026-02-21,6X14SF7K,6X14SF WOOD FLOOR TRAILER-7K,1,3000.0,UTA,,6X14GW1BRK/2BRK / LEO,18.0,18.0,4,1,33.9622641509434,0,UTA,18.0,5,4,"478,576",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,50801,41.55944,-95.9025,41.07959,-94.39224,85.1,3.75,800.0,0,0
6815,12601789,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,612 NEW YORK AVE,(641) 782-2201,CRESTON,IA,50801,3,4835.0,18.0,22.1,F,11.7,0,3,0,0,OPEN,2026-02-12T22:59:23,,18,15457,2026-02-21,5X8SPM2K,5X8SP HIGH SIDE MESH TRAILER,1,955.0,USA,,5X8SP,7.0,7.0,5,1,13.20754716981132,0,USA,7.0,6,5,"478,576",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,50801,41.55944,-95.9025,41.07959,-94.39224,85.1,3.75,800.0,0,0
6815,12601789,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,612 NEW YORK AVE,(641) 782-2201,CRESTON,IA,50801,3,4835.0,18.0,22.1,F,11.7,0,3,0,0,OPEN,2026-02-12T22:59:23,,18,15554,2026-02-21,5X8GWE2K,5X8 GATE WOOD FLOOR TRAILER-2K,1,880.0,USA,,5X8GW2K,7.0,7.0,5,1,13.20754716981132,0,USA,7.0,6,5,"478,576",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,50801,41.55944,-95.9025,41.07959,-94.39224,85.1,3.75,800.0,0,0
6453,12601791,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,509 WEST CHERRY ST,(605)624-4000,VERMILLION,SD,57069,3,5139.0,16.0,23.6,F,12.5,0,3,0,0,OPEN,2026-02-12T22:59:23,,18,14399,2026-02-21,5X8GWE2K,5X8 GATE WOOD FLOOR TRAILER-2K,1,880.0,USA,,5X8GW2K,7.0,7.0,5,1,13.20754716981132,0,USA,7.0,6,5,"447,562",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,57069,41.55944,-95.9025,42.84348,-96.98774,104.68,3.5,800.0,0,0
6453,12601791,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,509 WEST CHERRY ST,(605)624-4000,VERMILLION,SD,57069,3,5139.0,16.0,23.6,F,12.5,0,3,0,0,OPEN,2026-02-12T22:59:23,,18,14611,2026-02-21,7X12GWHS16,7X12 WOOD FLR HIGH SIDE TRL-3K,1,2164.0,USA,,7X12GWHS,16.0,16.0,3,1,30.18867924528302,0,USA,16.0,3,3,"447,562",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,57069,41.55944,-95.9025,42.84348,-96.98774,104.68,3.5,800.0,0,0
6453,12601791,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,509 WEST CHERRY ST,(605)624-4000,VERMILLION,SD,57069,3,5139.0,16.0,23.6,F,12.5,0,3,0,0,OPEN,2026-02-12T22:59:23,,18,14764,2026-02-21,6X11SF3K,6X11SF WOOD FLOOR TRAILER-3K,1,2095.0,USA,,6X10GW/LEO,14.0,14.0,4,1,26.41509433962264,0,USA,14.0,5,4,"447,562",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,57069,41.55944,-95.9025,42.84348,-96.98774,104.68,3.5,800.0,0,0
6455,12601796,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,3650 COUNTY HWY A,(920)803-0120,SHEBOYGAN,WI,53081,4,4715.0,14.0,23.8,F,12.6,0,4,0,0,OPEN,2026-02-12T22:59:23,,18,14401,2026-02-21,5X8GWE2K,5X8 GATE WOOD FLOOR TRAILER-2K,1,880.0,USA,,5X8GW2K,7.0,7.0,5,1,13.20754716981132,0,USA,7.0,6,5,"466,582",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,53081,41.55944,-95.9025,43.71343,-87.73725,440.71,2.22,1033.37,0,0
6455,12601796,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,3650 COUNTY HWY A,(920)803-0120,SHEBOYGAN,WI,53081,4,4715.0,14.0,23.8,F,12.6,0,4,0,0,OPEN,2026-02-12T22:59:23,,18,14508,2026-02-21,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1140.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"466,582",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,53081,41.55944,-95.9025,43.71343,-87.73725,440.71,2.22,1033.37,0,0
6455,12601796,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,3650 COUNTY HWY A,(920)803-0120,SHEBOYGAN,WI,53081,4,4715.0,14.0,23.8,F,12.6,0,4,0,0,OPEN,2026-02-12T22:59:23,,18,14596,2026-02-21,4X5LSHS,4X5 MESH TRAILER HIGH SIDES,1,600.0,USA,,3.5X5LSHS,7.0,7.0,4,1,13.20754716981132,0,USA,7.0,4,4,"466,582",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,53081,41.55944,-95.9025,43.71343,-87.73725,440.71,2.22,1033.37,0,0
6455,12601796,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,3650 COUNTY HWY A,(920)803-0120,SHEBOYGAN,WI,53081,4,4715.0,14.0,23.8,F,12.6,0,4,0,0,OPEN,2026-02-12T22:59:23,,18,14765,2026-02-21,6X11SF3K,6X11SF WOOD FLOOR TRAILER-3K,1,2095.0,USA,,6X10GW/LEO,14.0,14.0,4,1,26.41509433962264,0,USA,14.0,5,4,"466,582",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,53081,41.55944,-95.9025,43.71343,-87.73725,440.71,2.22,1033.37,0,0
6418,12601808,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,1700 LAKE SHORE DR EAST,(715) 682-2539,ASHLAND,WI,54806,3,4760.0,18.0,22.1,F,11.7,0,2,0,0,OPEN,2026-02-12T22:59:23,,18,14297,2026-02-21,5X8GWE2K,5X8 GATE WOOD FLOOR TRAILER-2K,2,1760.0,USA,,5X8GW2K,7.0,7.0,5,1,13.20754716981132,0,USA,7.0,6,5,"477,580",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,54806,41.55944,-95.9025,46.54784,-90.85061,426.12,2.22,1000.98,0,0
6418,12601808,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,1700 LAKE SHORE DR EAST,(715) 682-2539,ASHLAND,WI,54806,3,4760.0,18.0,22.1,F,11.7,0,2,0,0,OPEN,2026-02-12T22:59:23,,18,14518,2026-02-21,6X14SF7K,6X14SF WOOD FLOOR TRAILER-7K,1,3000.0,UTA,,6X14GW1BRK/2BRK / LEO,18.0,18.0,4,1,33.9622641509434,0,UTA,18.0,5,4,"477,580",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,54806,41.55944,-95.9025,46.54784,-90.85061,426.12,2.22,1000.98,0,0
6813,12601837,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,1313 EAST GREEN BAY ST,(715) 526-2938,SHAWANO,WI,54166,4,8946.0,32.0,40.6,D,21.5,0,3,0,0,OPEN,2026-02-12T22:59:23,,18,15361,2026-02-21,6X14SF7K,6X14SF WOOD FLOOR TRAILER-7K,1,3000.0,UTA,,6X14GW1BRK/2BRK / LEO,18.0,18.0,4,1,33.9622641509434,0,UTA,18.0,5,4,"486,585",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,54166,41.55944,-95.9025,44.77894,-88.63567,428.24,2.22,1005.69,0,0
6813,12601837,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,1313 EAST GREEN BAY ST,(715) 526-2938,SHAWANO,WI,54166,4,8946.0,32.0,40.6,D,21.5,0,3,0,0,OPEN,2026-02-12T22:59:23,,18,15383,2026-02-21,5.5X10GWHDP,5.5X10 WOOD FLOOR TRAILER-TTR,1,1618.0,USA,,5.5X10GWHDP,14.0,14.0,4,1,26.41509433962264,0,USA,14.0,4,4,"486,585",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,54166,41.55944,-95.9025,44.77894,-88.63567,428.24,2.22,1005.69,0,0
6813,12601837,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,1313 EAST GREEN BAY ST,(715) 526-2938,SHAWANO,WI,54166,4,8946.0,32.0,40.6,D,21.5,0,3,0,0,OPEN,2026-02-12T22:59:23,,18,15496,2026-02-21,7X12GWHS16,7X12 WOOD FLR HIGH SIDE TRL-3K,2,4328.0,USA,,7X12GWHS,16.0,16.0,3,1,30.18867924528302,0,USA,16.0,3,3,"486,585",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,54166,41.55944,-95.9025,44.77894,-88.63567,428.24,2.22,1005.69,0,0
6508,12601851,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,1860 SOUTH STEPHENSON AVE,906-776-1540,IRON MOUNTAIN,MI,49801,1,4234.0,16.0,30.2,F,16.0,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,14531,2026-02-21,6X12CGRVCM3K-TSC,6X12 FLAT ROOF FLAT V-NOSE-TSC,1,4234.0,CARGO,,CARGO | 12 ft,16.0,16.0,1,1,30.18867924528302,0,,,,,"481,558",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,49801,41.55944,-95.9025,45.9191,-88.01795,495.26,2.2,1144.58,0,0
6144,12601857,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,1903 LINCOLN STREET,(715)369-4981,RHINELANDER,WI,54501,1,4234.0,16.0,30.2,F,16.0,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,13598,2026-02-21,6X12CGRVCM3K-TSC,6X12 FLAT ROOF FLAT V-NOSE-TSC,1,4234.0,CARGO,,CARGO | 12 ft,16.0,16.0,1,1,30.18867924528302,0,,,,,"453,563",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,54501,41.55944,-95.9025,45.65973,-89.34303,433.29,2.22,1016.91,0,0
6008,12601860,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,504 RIVERSTONE PARKWAY,(815)933-3393,KANKAKEE,IL,60901,3,3930.0,14.0,17.2,F,9.1,0,3,0,0,OPEN,2026-02-12T22:59:23,,18,13277,2026-02-21,5X8GWE2K,5X8 GATE WOOD FLOOR TRAILER-2K,1,880.0,USA,,5X8GW2K,7.0,7.0,5,1,13.20754716981132,0,USA,7.0,6,5,"487,634",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,60901,41.55944,-95.9025,41.11029,-87.90049,416.17,2.7,1178.67,0,0
6008,12601860,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,504 RIVERSTONE PARKWAY,(815)933-3393,KANKAKEE,IL,60901,3,3930.0,14.0,17.2,F,9.1,0,3,0,0,OPEN,2026-02-12T22:59:23,,18,13289,2026-02-21,6X11SF3K,6X11SF WOOD FLOOR TRAILER-3K,1,2095.0,USA,,6X10GW/LEO,14.0,14.0,4,1,26.41509433962264,0,USA,14.0,5,4,"487,634",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,60901,41.55944,-95.9025,41.11029,-87.90049,416.17,2.7,1178.67,0,0
6008,12601860,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,504 RIVERSTONE PARKWAY,(815)933-3393,KANKAKEE,IL,60901,3,3930.0,14.0,17.2,F,9.1,0,3,0,0,OPEN,2026-02-12T22:59:23,,18,13606,2026-02-21,5X8SPM2K,5X8SP HIGH SIDE MESH TRAILER,1,955.0,USA,,5X8SP,7.0,7.0,5,1,13.20754716981132,0,USA,7.0,6,5,"487,634",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,60901,41.55944,-95.9025,41.11029,-87.90049,416.17,2.7,1178.67,0,0
6365,12601861,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,650 W BEAVERBROOK AVE,715-635-2322,SPOONER,WI,54801,4,4053.0,14.0,23.8,F,12.6,0,4,0,0,OPEN,2026-02-12T22:59:23,,18,14178,2026-02-21,5X8SPM2K,5X8SP HIGH SIDE MESH TRAILER,1,955.0,USA,,5X8SP,7.0,7.0,5,1,13.20754716981132,0,USA,7.0,6,5,"466,587",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,54801,41.55944,-95.9025,45.86711,-91.92266,357.81,2.22,849.34,0,0
6365,12601861,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,650 W BEAVERBROOK AVE,715-635-2322,SPOONER,WI,54801,4,4053.0,14.0,23.8,F,12.6,0,4,0,0,OPEN,2026-02-12T22:59:23,,18,14179,2026-02-21,5.5X10GWHDP,5.5X10 WOOD FLOOR TRAILER-TTR,1,1618.0,USA,,5.5X10GWHDP,14.0,14.0,4,1,26.41509433962264,0,USA,14.0,4,4,"466,587",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,54801,41.55944,-95.9025,45.86711,-91.92266,357.81,2.22,849.34,0,0
6365,12601861,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,650 W BEAVERBROOK AVE,715-635-2322,SPOONER,WI,54801,4,4053.0,14.0,23.8,F,12.6,0,4,0,0,OPEN,2026-02-12T22:59:23,,18,14568,2026-02-21,5X8GWE2K,5X8 GATE WOOD FLOOR TRAILER-2K,1,880.0,USA,,5X8GW2K,7.0,7.0,5,1,13.20754716981132,0,USA,7.0,6,5,"466,587",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,54801,41.55944,-95.9025,45.86711,-91.92266,357.81,2.22,849.34,0,0
6365,12601861,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,650 W BEAVERBROOK AVE,715-635-2322,SPOONER,WI,54801,4,4053.0,14.0,23.8,F,12.6,0,4,0,0,OPEN,2026-02-12T22:59:23,,18,14597,2026-02-21,4X5LSHS,4X5 MESH TRAILER HIGH SIDES,1,600.0,USA,,3.5X5LSHS,7.0,7.0,4,1,13.20754716981132,0,USA,7.0,4,4,"466,587",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,54801,41.55944,-95.9025,45.86711,-91.92266,357.81,2.22,849.34,0,0
5523,12601867,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,126 CHARLES ST,(920) 834-3006,OCONTO,WI,54153,3,3378.0,14.0,17.2,F,9.1,0,2,0,0,OPEN,2026-02-12T22:59:23,,18,12008,2026-02-21,5X8GWE2K,5X8 GATE WOOD FLOOR TRAILER-2K,2,1760.0,USA,,5X8GW2K,7.0,7.0,5,1,13.20754716981132,0,USA,7.0,6,5,"499,587",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,54153,41.55944,-95.9025,44.89939,-87.92516,462.9,2.22,1082.63,0,0
5523,12601867,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,126 CHARLES ST,(920) 834-3006,OCONTO,WI,54153,3,3378.0,14.0,17.2,F,9.1,0,2,0,0,OPEN,2026-02-12T22:59:23,,18,13180,2026-02-21,5.5X10GWHDP,5.5X10 WOOD FLOOR TRAILER-TTR,1,1618.0,USA,,5.5X10GWHDP,14.0,14.0,4,1,26.41509433962264,0,USA,14.0,4,4,"499,587",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,54153,41.55944,-95.9025,44.89939,-87.92516,462.9,2.22,1082.63,0,0
6368,12601869,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,3000 W MAIN ST,(630)444-1560,ST CHARLES,IL,60174,4,5975.0,18.0,28.9,F,15.3,0,4,0,0,OPEN,2026-02-12T22:59:23,,18,14182,2026-02-21,5X8SPM2K,5X8SP HIGH SIDE MESH TRAILER,1,955.0,USA,,5X8SP,7.0,7.0,5,1,13.20754716981132,0,USA,7.0,6,5,"473,567",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,60174,41.55944,-95.9025,41.92759,-88.29906,392.7,2.7,1115.28,0,0
6368,12601869,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,3000 W MAIN ST,(630)444-1560,ST CHARLES,IL,60174,4,5975.0,18.0,28.9,F,15.3,0,4,0,0,OPEN,2026-02-12T22:59:23,,18,14510,2026-02-21,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1140.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"473,567",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,60174,41.55944,-95.9025,41.92759,-88.29906,392.7,2.7,1115.28,0,0
6368,12601869,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,3000 W MAIN ST,(630)444-1560,ST CHARLES,IL,60174,4,5975.0,18.0,28.9,F,15.3,0,4,0,0,OPEN,2026-02-12T22:59:23,,18,14522,2026-02-21,6X14SF7K,6X14SF WOOD FLOOR TRAILER-7K,1,3000.0,UTA,,6X14GW1BRK/2BRK / LEO,18.0,18.0,4,1,33.9622641509434,0,UTA,18.0,5,4,"473,567",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,60174,41.55944,-95.9025,41.92759,-88.29906,392.7,2.7,1115.28,0,0
6368,12601869,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,3000 W MAIN ST,(630)444-1560,ST CHARLES,IL,60174,4,5975.0,18.0,28.9,F,15.3,0,4,0,0,OPEN,2026-02-12T22:59:23,,18,14613,2026-02-21,5X8GWE2K,5X8 GATE WOOD FLOOR TRAILER-2K,1,880.0,USA,,5X8GW2K,7.0,7.0,5,1,13.20754716981132,0,USA,7.0,6,5,"473,567",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,60174,41.55944,-95.9025,41.92759,-88.29906,392.7,2.7,1115.28,0,0
6907,12601879,2026-02-21,2026-01-15,2026-02-21,IA,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,409 CENTRAL AVENUE,,AUBURN,NE,68305,3,3855.0,14.0,17.2,F,9.1,0,2,0,0,OPEN,2026-02-12T22:59:23,,18,15586,2026-02-21,5X8GWE2K,5X8 GATE WOOD FLOOR TRAILER-2K,2,1760.0,USA,,5X8GW2K,7.0,7.0,5,1,13.20754716981132,0,USA,7.0,6,5,"512,589",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,8,68305,41.55944,-95.9025,40.36392,-95.85788,82.64,3.3,800.0,0,0
